"문제키값","문제","오픈일자","보기순번","보기정보","정답여부"
"67","오늘이 566번째 한글날입니다. 세종대왕이 1466년 음력 9월에 훈민정음을 반포한 것을 기념하는 날입니다. 1926년부터 기념하기 시작했는데요. 자 오늘의 문제! 오늘날 '한글날'의 첫 이름은 무엇이었을까요? ","20121009","291","가갸날","정답"
"67","오늘이 566번째 한글날입니다. 세종대왕이 1466년 음력 9월에 훈민정음을 반포한 것을 기념하는 날입니다. 1926년부터 기념하기 시작했는데요. 자 오늘의 문제! 오늘날 '한글날'의 첫 이름은 무엇이었을까요? ","20121009","292","조선글날",""
"66","요즘 세계적으로 인기절정인 <싸이>의 서울광장 공연 잘 감상하셨나요? 싸이는 병역문제 등 여러 힘든 시간을 극복하고 데뷔 12년 차에 <강남스타일>이란 곡으로  3개월만에 세계적인 스타가 되었는데요. 여기서 문제! 현재의 싸이에게 어울리는 속담은 무엇일까요?","20121008","285","서당 개 삼 년이면 풍월을 읊는다",""
"66","요즘 세계적으로 인기절정인 <싸이>의 서울광장 공연 잘 감상하셨나요? 싸이는 병역문제 등 여러 힘든 시간을 극복하고 데뷔 12년 차에 <강남스타일>이란 곡으로  3개월만에 세계적인 스타가 되었는데요. 여기서 문제! 현재의 싸이에게 어울리는 속담은 무엇일까요?","20121008","286","지렁이도 밟으면 꿈틀거린다",""
"66","요즘 세계적으로 인기절정인 <싸이>의 서울광장 공연 잘 감상하셨나요? 싸이는 병역문제 등 여러 힘든 시간을 극복하고 데뷔 12년 차에 <강남스타일>이란 곡으로  3개월만에 세계적인 스타가 되었는데요. 여기서 문제! 현재의 싸이에게 어울리는 속담은 무엇일까요?","20121008","287","개천에서 용 난다",""
"66","요즘 세계적으로 인기절정인 <싸이>의 서울광장 공연 잘 감상하셨나요? 싸이는 병역문제 등 여러 힘든 시간을 극복하고 데뷔 12년 차에 <강남스타일>이란 곡으로  3개월만에 세계적인 스타가 되었는데요. 여기서 문제! 현재의 싸이에게 어울리는 속담은 무엇일까요?","20121008","288","고생 끝에 낙이 온다","정답"
"65","송편 많이 드셨나요? 추석에 먹는 송편은 솔잎 떡을 뜻하는 '송병(松餠)'에서 나온 말이라고 합니다. 송편의 종류는 지역마다 재료나 속의 차이에 따라 이름도 갖가지인데요 모양은 반달모양으로 빚지요.  반달 모양의 유래는 백제 의자왕 시절 궁궐 땅속에서 거북이 올라왔는데 거북 등에 '백제는 만월이요 신라는 반달이다.'라고 씌여 있었답니다. 이후 신라가 삼국통일을 하게 되었죠. 반달은 조금씩 차오르면서 보름달이 되므로 '희망'을 상징하는 의미라고 합니다.  추석 때 먹는 여러 음식 중 송편 외에 또 다른 떡이 있다고 합니다. 이 떡의 이름은 무엇일까요?","20121004","281","시루떡",""
"65","송편 많이 드셨나요? 추석에 먹는 송편은 솔잎 떡을 뜻하는 '송병(松餠)'에서 나온 말이라고 합니다. 송편의 종류는 지역마다 재료나 속의 차이에 따라 이름도 갖가지인데요 모양은 반달모양으로 빚지요.  반달 모양의 유래는 백제 의자왕 시절 궁궐 땅속에서 거북이 올라왔는데 거북 등에 '백제는 만월이요 신라는 반달이다.'라고 씌여 있었답니다. 이후 신라가 삼국통일을 하게 되었죠. 반달은 조금씩 차오르면서 보름달이 되므로 '희망'을 상징하는 의미라고 합니다.  추석 때 먹는 여러 음식 중 송편 외에 또 다른 떡이 있다고 합니다. 이 떡의 이름은 무엇일까요?","20121004","282","백설기",""
"65","송편 많이 드셨나요? 추석에 먹는 송편은 솔잎 떡을 뜻하는 '송병(松餠)'에서 나온 말이라고 합니다. 송편의 종류는 지역마다 재료나 속의 차이에 따라 이름도 갖가지인데요 모양은 반달모양으로 빚지요.  반달 모양의 유래는 백제 의자왕 시절 궁궐 땅속에서 거북이 올라왔는데 거북 등에 '백제는 만월이요 신라는 반달이다.'라고 씌여 있었답니다. 이후 신라가 삼국통일을 하게 되었죠. 반달은 조금씩 차오르면서 보름달이 되므로 '희망'을 상징하는 의미라고 합니다.  추석 때 먹는 여러 음식 중 송편 외에 또 다른 떡이 있다고 합니다. 이 떡의 이름은 무엇일까요?","20121004","283","노티","정답"
"65","송편 많이 드셨나요? 추석에 먹는 송편은 솔잎 떡을 뜻하는 '송병(松餠)'에서 나온 말이라고 합니다. 송편의 종류는 지역마다 재료나 속의 차이에 따라 이름도 갖가지인데요 모양은 반달모양으로 빚지요.  반달 모양의 유래는 백제 의자왕 시절 궁궐 땅속에서 거북이 올라왔는데 거북 등에 '백제는 만월이요 신라는 반달이다.'라고 씌여 있었답니다. 이후 신라가 삼국통일을 하게 되었죠. 반달은 조금씩 차오르면서 보름달이 되므로 '희망'을 상징하는 의미라고 합니다.  추석 때 먹는 여러 음식 중 송편 외에 또 다른 떡이 있다고 합니다. 이 떡의 이름은 무엇일까요?","20121004","284","두텁떡",""
"64","추석명절 잘 보내셨나요? 올해는 주말과 겹쳐 다른 때보다 더욱 분주한 명절이 되었을 것 같네요. 그래도 모두 즐거우셨으리라 생각합니다! :)  추석은 신라시대 '가배(嘉俳)'에서 유래되었다고 합니다. 그래서 가배일 가배절 가우일 가우절 가위 가윗날을 거쳐 추석절 팔월대보름 한가위 한가윗날이라 부르고 있지요.  그럼 여기서 문제! '가배'는 어떤 뜻이 있을까요?","20121002","277","연회",""
"64","추석명절 잘 보내셨나요? 올해는 주말과 겹쳐 다른 때보다 더욱 분주한 명절이 되었을 것 같네요. 그래도 모두 즐거우셨으리라 생각합니다! :)  추석은 신라시대 '가배(嘉俳)'에서 유래되었다고 합니다. 그래서 가배일 가배절 가우일 가우절 가위 가윗날을 거쳐 추석절 팔월대보름 한가위 한가윗날이라 부르고 있지요.  그럼 여기서 문제! '가배'는 어떤 뜻이 있을까요?","20121002","278","대회",""
"64","추석명절 잘 보내셨나요? 올해는 주말과 겹쳐 다른 때보다 더욱 분주한 명절이 되었을 것 같네요. 그래도 모두 즐거우셨으리라 생각합니다! :)  추석은 신라시대 '가배(嘉俳)'에서 유래되었다고 합니다. 그래서 가배일 가배절 가우일 가우절 가위 가윗날을 거쳐 추석절 팔월대보름 한가위 한가윗날이라 부르고 있지요.  그럼 여기서 문제! '가배'는 어떤 뜻이 있을까요?","20121002","279","가운데","정답"
"64","추석명절 잘 보내셨나요? 올해는 주말과 겹쳐 다른 때보다 더욱 분주한 명절이 되었을 것 같네요. 그래도 모두 즐거우셨으리라 생각합니다! :)  추석은 신라시대 '가배(嘉俳)'에서 유래되었다고 합니다. 그래서 가배일 가배절 가우일 가우절 가위 가윗날을 거쳐 추석절 팔월대보름 한가위 한가윗날이라 부르고 있지요.  그럼 여기서 문제! '가배'는 어떤 뜻이 있을까요?","20121002","280","잔치",""
"63","이번 주는 국어와 우리말 순우리말 한자어 외래어 외국어 등의 의미를 문제를 통해 알아보고 있습니다. 오늘은 총정리! 다음 중 맞는 것을 골라주세요!","20120928","273","한자어는 외래어이다.",""
"63","이번 주는 국어와 우리말 순우리말 한자어 외래어 외국어 등의 의미를 문제를 통해 알아보고 있습니다. 오늘은 총정리! 다음 중 맞는 것을 골라주세요!","20120928","274","외국어는 우리말이 아니다.",""
"63","이번 주는 국어와 우리말 순우리말 한자어 외래어 외국어 등의 의미를 문제를 통해 알아보고 있습니다. 오늘은 총정리! 다음 중 맞는 것을 골라주세요!","20120928","275","우리말과 순우리말은 같은 의미로 쓰인다.",""
"63","이번 주는 국어와 우리말 순우리말 한자어 외래어 외국어 등의 의미를 문제를 통해 알아보고 있습니다. 오늘은 총정리! 다음 중 맞는 것을 골라주세요!","20120928","276","우리말은 고유어 한자어 외래어로 구성되어 있다.","정답"
"61","이번 주는 국어와 우리말 순우리말 한자어 외래어 외국어 등의 의미를 문제를 통해 알아보고 있지요? 외래어와 외국어의 의미가 헷갈리게 사용되고 있습니다. 외래어는 외국어 중에서 국어처럼 쓰이는 말입니다. 다음 중 외래어와 외국어에 대한 설명이 아닌 것은?","20120927","265","외국어는 국어가 아니다.",""
"61","이번 주는 국어와 우리말 순우리말 한자어 외래어 외국어 등의 의미를 문제를 통해 알아보고 있지요? 외래어와 외국어의 의미가 헷갈리게 사용되고 있습니다. 외래어는 외국어 중에서 국어처럼 쓰이는 말입니다. 다음 중 외래어와 외국어에 대한 설명이 아닌 것은?","20120927","266","외래어는 국어에 포함된다.",""
"61","이번 주는 국어와 우리말 순우리말 한자어 외래어 외국어 등의 의미를 문제를 통해 알아보고 있지요? 외래어와 외국어의 의미가 헷갈리게 사용되고 있습니다. 외래어는 외국어 중에서 국어처럼 쓰이는 말입니다. 다음 중 외래어와 외국어에 대한 설명이 아닌 것은?","20120927","267","외래어의 구분은 표준국어대사전에 올라 있는지를 보고 알 수 있다.",""
"61","이번 주는 국어와 우리말 순우리말 한자어 외래어 외국어 등의 의미를 문제를 통해 알아보고 있지요? 외래어와 외국어의 의미가 헷갈리게 사용되고 있습니다. 외래어는 외국어 중에서 국어처럼 쓰이는 말입니다. 다음 중 외래어와 외국어에 대한 설명이 아닌 것은?","20120927","268","한자어는 외래어가 아니다.","정답"
"62","이번 주는 국어와 우리말 순우리말 한자어 외래어 외국어 등의 의미를 문제를 통해 알아보고 있지요? 오늘은 외래어에 대한 문제를 풀어보겠습니다. 다음 중 '외래어'에 대한 설명이 아닌 것을 골라주세요.","20120926","269","외래어는 외국에서 들어온 말이다.",""
"62","이번 주는 국어와 우리말 순우리말 한자어 외래어 외국어 등의 의미를 문제를 통해 알아보고 있지요? 오늘은 외래어에 대한 문제를 풀어보겠습니다. 다음 중 '외래어'에 대한 설명이 아닌 것을 골라주세요.","20120926","270","버스 피아노 컴퓨터 등은 외래어이다.",""
"62","이번 주는 국어와 우리말 순우리말 한자어 외래어 외국어 등의 의미를 문제를 통해 알아보고 있지요? 오늘은 외래어에 대한 문제를 풀어보겠습니다. 다음 중 '외래어'에 대한 설명이 아닌 것을 골라주세요.","20120926","271","외래어는 우리말이 아니다.","정답"
"62","이번 주는 국어와 우리말 순우리말 한자어 외래어 외국어 등의 의미를 문제를 통해 알아보고 있지요? 오늘은 외래어에 대한 문제를 풀어보겠습니다. 다음 중 '외래어'에 대한 설명이 아닌 것을 골라주세요.","20120926","272","외래어는 표준국어대사전에 등재되어 있다.",""
"60","이번 주는 국어와 우리말 순우리말 한자어 외래어 외국어 등의 의미를 문제를 통해 알아보고 있지요? 오늘은 우리말에 대한 문제를 내어 보겠습니다. 우리말은 '우리나라 사람의 말을 의미합니다. 다음 중 '우리말'에 대한 설명이 아닌 것을 골라주세요.","20120925","261","우리말은 우리나라 사람의 말이다.",""
"60","이번 주는 국어와 우리말 순우리말 한자어 외래어 외국어 등의 의미를 문제를 통해 알아보고 있지요? 오늘은 우리말에 대한 문제를 내어 보겠습니다. 우리말은 '우리나라 사람의 말을 의미합니다. 다음 중 '우리말'에 대한 설명이 아닌 것을 골라주세요.","20120925","262","한국어는 우리말이다.",""
"60","이번 주는 국어와 우리말 순우리말 한자어 외래어 외국어 등의 의미를 문제를 통해 알아보고 있지요? 오늘은 우리말에 대한 문제를 내어 보겠습니다. 우리말은 '우리나라 사람의 말을 의미합니다. 다음 중 '우리말'에 대한 설명이 아닌 것을 골라주세요.","20120925","263","우리말과 순우리말은 같은 의미이다","정답"
"60","이번 주는 국어와 우리말 순우리말 한자어 외래어 외국어 등의 의미를 문제를 통해 알아보고 있지요? 오늘은 우리말에 대한 문제를 내어 보겠습니다. 우리말은 '우리나라 사람의 말을 의미합니다. 다음 중 '우리말'에 대한 설명이 아닌 것을 골라주세요.","20120925","264","우리말에는 외래어도 있다.",""
"59","국어와 우리말 순우리말 한자어 외래어 외국어 등의 의미가 헷갈려서 사용되는 듯합니다. 이번 주는 이 용어에 대하여 알아보겠습니다. 국어는 모두 알다시피 한국어가 우리나라의 국어이듯. 나라마다 국어가 있습니다. 다음 중 국어에 대한 설명이 틀린 것은? ","20120924","257","국어는 나라말 방어라고도 한다.",""
"59","국어와 우리말 순우리말 한자어 외래어 외국어 등의 의미가 헷갈려서 사용되는 듯합니다. 이번 주는 이 용어에 대하여 알아보겠습니다. 국어는 모두 알다시피 한국어가 우리나라의 국어이듯. 나라마다 국어가 있습니다. 다음 중 국어에 대한 설명이 틀린 것은? ","20120924","258","국어는 한국인이 사용하는 언어를 말한다.","정답"
"59","국어와 우리말 순우리말 한자어 외래어 외국어 등의 의미가 헷갈려서 사용되는 듯합니다. 이번 주는 이 용어에 대하여 알아보겠습니다. 국어는 모두 알다시피 한국어가 우리나라의 국어이듯. 나라마다 국어가 있습니다. 다음 중 국어에 대한 설명이 틀린 것은? ","20120924","259","한 나라의 국민이 쓰는 말이다.",""
